Fracción Volumen,Radio (nm),Espesor de la película (nm),Índice de absorción
3.0,15.0,109.0,0.0037000997845932
3.0,15.0,108.0,0.0067141833720182
3.0,15.0,108.0,0.0022002247438733
3.0,15.0,108.0,0.0011262875150218
3.0,15.0,108.0,0.0022435284647765
3.0,15.0,108.0,0.000529952708594
3.0,15.0,108.0,0.0008991846845687
3.0,15.0,108.0,0.0062650484196587
3.0,15.0,108.0,
3.0,15.0,110.0,0.0016835185486663
3.0,15.0,108.0,0.0018511654247144
3.0,15.0,108.0,0.0015201691081642
3.0,15.0,108.0,0.003145193348585
3.0,15.0,108.0,0.0015886548008315
3.0,15.0,108.0,0.0051947282802296
3.0,15.0,108.0,0.0075113351389542
3.0,15.0,108.0,
3.0,15.0,109.0,0.0019332379729715
3.0,15.0,108.0,0.0019276973245768
3.0,15.0,108.0,0.0019606393888527
3.0,15.0,108.0,0.0036166527113616
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0019085195873224
3.0,15.0,108.0,0.0040079246183861
3.0,15.0,108.0,0.0005731865553353
3.0,15.0,108.0,0.0017646151033381
3.0,15.0,108.0,
3.0,15.0,108.0,0.0037726239107846
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0008266992153203
3.0,15.0,108.0,0.0030645823959305
3.0,15.0,108.0,0.0003077427861113
3.0,15.0,108.0,0.00119584248576
3.0,15.0,108.0,0.002412584842453
3.0,15.0,109.0,0.0051351680878285
3.0,15.0,108.0,0.0158882069281968
3.0,15.0,108.0,0.0266395710893459
3.0,15.0,110.0,0.0004477128382839
3.0,15.0,109.0,0.000508119122337
3.0,15.0,108.0,0.000502637450308
3.0,15.0,108.0,
3.0,15.0,108.0,0.0099849200618337
3.0,15.0,108.0,0.0010557448135217
3.0,15.0,109.0,
3.0,15.0,108.0,0.0322412372893273
3.0,15.0,108.0,
3.0,16.0,110.0,
3.0,15.0,109.0,1.09404107421e-05
3.0,15.0,108.0,0.0006832496773771
3.0,15.0,109.0,0.0019317431430565
3.0,15.0,108.0,0.0031968388698681
3.0,15.0,108.0,0.0083465118311137
3.0,15.0,108.0,0.0001718790112051
3.0,15.0,108.0,0.0032818251583236
3.0,15.0,108.0,0.0004232545428913
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,7.60790614342e-05
3.0,15.0,108.0,0.0045559060896487
3.0,15.0,108.0,0.0032980120409095
3.0,15.0,108.0,
3.0,15.0,108.0,0.0055096093785725
3.0,15.0,108.0,0.0074918577416719
3.0,15.0,108.0,
3.0,15.0,108.0,0.0091889393528829
3.0,15.0,110.0,
3.0,15.0,108.0,0.0084268169932496
3.0,15.0,108.0,0.0037160132598412
3.0,15.0,108.0,0.0030603224336688
3.0,15.0,108.0,0.0018827982029364
3.0,15.0,109.0,0.0272337246764291
3.0,15.0,108.0,0.0004340958391189
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0073412331445534
3.0,15.0,108.0,
3.0,15.0,109.0,0.0011166307706793
3.0,17.0,119.0,0.00328743148709
3.0,15.0,108.0,0.0020058407218904
3.0,15.0,108.0,0.0007791432255658
3.0,15.0,108.0,0.0009166449387622
3.0,15.0,108.0,0.0002500960849645
3.0,15.0,108.0,0.0015463940494472
3.0,15.0,108.0,0.0031038994582758
3.0,16.0,110.0,0.0047461034576908
3.0,15.0,108.0,0.0038474435042328
3.0,15.0,108.0,0.0160749677026398
3.0,15.0,109.0,0.0087540388544882
3.0,15.0,108.0,
3.0,15.0,108.0,0.0014837754399241
3.0,15.0,108.0,0.0037254627840515
3.0,16.0,110.0,0.0070471272181021
3.0,15.0,108.0,0.007864992768902
3.0,15.0,108.0,0.0012641952466619
3.0,15.0,108.0,0.068116088791825
3.0,15.0,108.0,0.0031906120012798
3.0,15.0,108.0,0.0020889302821145
3.0,15.0,108.0,0.0002572661270692
3.0,15.0,108.0,0.0010283861719935
3.0,15.0,108.0,
3.0,15.0,108.0,0.0008855489598382
3.0,15.0,108.0,0.0019144404222772
3.0,15.0,108.0,0.0013209904612683
3.0,15.0,108.0,0.0002719932226594
3.0,15.0,108.0,0.0018680477834101
3.0,15.0,108.0,0.0011485808610295
3.0,15.0,108.0,0.0005077203913558
3.0,15.0,108.0,0.0003240098283781
3.0,15.0,108.0,0.002094713763329
3.0,15.0,108.0,0.016872047881461
3.0,15.0,108.0,0.0006098692505508
3.0,15.0,109.0,0.0165990366548293
3.0,15.0,109.0,0.0086476064863849
3.0,15.0,108.0,0.0005683490710223
3.0,15.0,109.0,0.0029758846909476
3.0,15.0,108.0,
3.0,15.0,108.0,0.0148636124867239
3.0,15.0,108.0,0.0090771805454958
3.0,15.0,108.0,
3.0,15.0,108.0,0.0660657174566833
3.0,15.0,108.0,0.0094987584547557
3.0,15.0,108.0,0.0001710582142367
3.0,15.0,108.0,0.0008663106055731
3.0,15.0,108.0,0.0084777698235081
3.0,15.0,108.0,0.0036757478248383
3.0,15.0,108.0,
3.0,15.0,108.0,0.0016243686736378
3.0,15.0,108.0,0.0020618833376624
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0094949093841367
3.0,15.0,108.0,0.0009357397077699
3.0,15.0,108.0,0.0038633440804417
3.0,15.0,110.0,0.0088443186742827
3.0,15.0,108.0,0.000571408754164
3.0,15.0,108.0,0.001330338901927
3.0,15.0,108.0,0.0001508590715443
3.0,15.0,108.0,7.0542898372e-05
3.0,15.0,109.0,0.0008817370441132
3.0,15.0,108.0,
3.0,16.0,110.0,0.0028286618697593
3.0,15.0,108.0,0.0062295108882849
3.0,15.0,108.0,0.0019094568353663
3.0,15.0,108.0,0.0031812863603068
3.0,15.0,108.0,0.0022995810761229
3.0,15.0,108.0,0.0078645460327228
3.0,15.0,108.0,
3.0,15.0,108.0,0.0022298616052723
3.0,15.0,108.0,
3.0,15.0,108.0,0.0004960636263852
3.0,15.0,108.0,0.0088286357418612
3.0,15.0,108.0,4.048778180741268e-06
3.0,15.0,108.0,0.009430885985867
3.0,15.0,108.0,0.0147144917640362
3.0,15.0,109.0,0.0029075387356522
3.0,15.0,108.0,0.0097493657801534
3.0,15.0,108.0,
3.0,15.0,109.0,0.0010467122731377
3.0,15.0,108.0,
3.0,16.0,110.0,0.001952180112195
3.0,15.0,108.0,
3.0,15.0,108.0,0.0011834526343105
3.0,15.0,108.0,
3.0,15.0,108.0,0.000740200226019
3.0,15.0,109.0,0.0081383733493894
3.0,15.0,108.0,0.0014426125308414
3.0,15.0,110.0,0.0003333664875505
3.0,16.0,112.0,0.002216653425737
3.0,15.0,108.0,0.0021520529212668
3.0,15.0,108.0,0.0004204257598587
3.0,15.0,109.0,0.0197039225874875
3.0,15.0,109.0,0.0021236315208181
3.0,15.0,109.0,0.0034122324051264
3.0,15.0,108.0,0.0021652705427694
3.0,15.0,108.0,
3.0,15.0,108.0,0.0011487276622693
3.0,16.0,112.0,
3.0,15.0,108.0,0.0025427351334474
3.0,15.0,108.0,0.000410931387247
3.0,15.0,108.0,0.0008227703077608
3.0,15.0,108.0,0.006354765744599
3.0,15.0,108.0,0.0003144262554205
3.0,15.0,108.0,0.0023517073426779
3.0,15.0,108.0,
3.0,15.0,108.0,0.001823416889081
3.0,15.0,108.0,
3.0,15.0,109.0,0.0087679175356702
3.0,15.0,108.0,0.0046554893552822
3.0,15.0,108.0,0.0003629378267786
3.0,15.0,108.0,0.0020373229161539
3.0,15.0,108.0,0.0028020140621278
3.0,15.0,108.0,0.0014021973836747
3.0,15.0,108.0,0.0093373581815539
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0004974252281916
3.0,15.0,108.0,0.0448694045090215
3.0,15.0,109.0,0.0728516006092889
3.0,15.0,108.0,
3.0,15.0,108.0,0.00027572157942
3.0,15.0,108.0,0.0022162282346333
3.0,15.0,108.0,0.0004429147999468
3.0,15.0,108.0,8.58057686068e-05
3.0,15.0,110.0,0.0045994747307319
3.0,15.0,109.0,
3.0,15.0,108.0,0.0031863609776713
3.0,15.0,108.0,0.0007448108236368
3.0,15.0,108.0,0.0009823160936747
3.0,15.0,108.0,0.0021543754504791
3.0,15.0,109.0,0.0070752176191083
3.0,15.0,109.0,0.0022597648696361
3.0,15.0,108.0,0.0018581863943226
3.0,15.0,108.0,0.0020213474005707
3.0,15.0,108.0,0.0009464568370126
3.0,15.0,108.0,0.0036302648776086
3.0,15.0,108.0,0.006101962740678
3.0,15.0,108.0,0.0005334134991462
3.0,15.0,108.0,0.0010706031966496
3.0,15.0,108.0,0.0154376888155123
3.0,15.0,108.0,0.0006089472020091
3.0,15.0,109.0,0.0078578192841142
3.0,15.0,108.0,0.0018473792897014
3.0,16.0,110.0,
3.0,15.0,108.0,9.87645486725e-05
3.0,15.0,108.0,
3.0,15.0,108.0,0.0044079574366903
3.0,15.0,109.0,0.0033973095597039
3.0,15.0,108.0,0.0002351383281819
3.0,15.0,108.0,
3.0,15.0,108.0,0.0139211539418507
3.0,15.0,108.0,0.0003007789332568
3.0,15.0,108.0,0.0008945581457518
3.0,15.0,108.0,
3.0,15.0,108.0,0.0018950938162692
3.0,15.0,108.0,0.0162810096151118
3.0,15.0,108.0,0.0078011207620942
3.0,15.0,108.0,
3.0,15.0,109.0,0.0020464296124246
3.0,15.0,108.0,0.0183854992882818
3.0,15.0,108.0,0.0008248523365749
3.0,15.0,108.0,
3.0,15.0,108.0,0.0021874379225895
3.0,15.0,108.0,0.0003466517800772
3.0,15.0,108.0,0.0019947951802663
3.0,15.0,109.0,0.0046837994547769
3.0,15.0,108.0,0.0010026515633074
3.0,15.0,108.0,0.0032729270154669
3.0,16.0,113.0,0.0001902933979287
3.0,15.0,108.0,0.001027962622081
3.0,15.0,108.0,0.0080613374160386
3.0,15.0,108.0,0.0002075569591902
3.0,15.0,108.0,
3.0,15.0,108.0,0.0028845569673483
3.0,15.0,109.0,0.0018223942419681
3.0,15.0,108.0,
3.0,15.0,108.0,0.0004257142374709
3.0,15.0,108.0,0.0021538404554169
3.0,15.0,109.0,0.0006463823569835
3.0,15.0,108.0,0.0090542687102216
3.0,15.0,108.0,0.0011870627087012
3.0,15.0,108.0,0.0005060380255652
3.0,15.0,108.0,0.0023924417714733
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,109.0,0.001740757335119
3.0,15.0,109.0,0.0003157332079574
3.0,15.0,108.0,0.0005377177503001
3.0,15.0,108.0,
3.0,15.0,108.0,0.0010660899221616
3.0,15.0,109.0,0.001244465907776
3.0,15.0,108.0,0.0024163538571058
3.0,15.0,108.0,0.0007497857473797
3.0,15.0,108.0,0.0022890544831526
3.0,15.0,110.0,
3.0,15.0,108.0,0.0086468256821639
3.0,15.0,108.0,0.0035871156426777
3.0,15.0,110.0,0.0017439097395884
3.0,15.0,108.0,0.0091876358854658
3.0,15.0,108.0,4.48694065735e-05
3.0,15.0,108.0,0.0015327259052275
3.0,15.0,108.0,0.0007767245544862
3.0,15.0,109.0,0.0026457883448761
3.0,15.0,108.0,0.0054735884288896
3.0,15.0,108.0,0.0021062953236247
3.0,15.0,108.0,0.0014250042876295
3.0,15.0,109.0,0.0020355700348765
3.0,15.0,108.0,0.0019729136850425
3.0,15.0,108.0,0.0004089622986991
3.0,15.0,108.0,0.0022237621375056
3.0,15.0,108.0,0.0016211114977439
3.0,16.0,110.0,0.0005179699442853
3.0,15.0,109.0,0.0082330297287296
3.0,15.0,108.0,0.0017493621354619
3.0,15.0,108.0,
3.0,15.0,108.0,0.0016237367108587
3.0,15.0,108.0,0.0024197594623384
3.0,15.0,109.0,
3.0,15.0,108.0,0.009601447653178
3.0,16.0,113.0,0.0148313703532813
3.0,16.0,110.0,0.0010445134932599
3.0,15.0,108.0,0.0028143008831485
3.0,15.0,108.0,0.0257545792904727
3.0,15.0,108.0,0.003703457330029
3.0,15.0,108.0,0.0036454860884531
3.0,15.0,108.0,
3.0,15.0,108.0,0.0002869840313953
3.0,15.0,108.0,0.0016041551440236
3.0,15.0,108.0,
3.0,15.0,109.0,0.0014243378181207
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,7.69935704967e-05
3.0,15.0,108.0,0.0032921645902597
3.0,15.0,108.0,0.0008667226044547
3.0,15.0,108.0,0.0022606921456743
3.0,15.0,108.0,0.0005119501370325
3.0,15.0,108.0,0.0004844050371417
3.0,15.0,108.0,0.0022430860648261
3.0,15.0,108.0,0.000793520778746
3.0,15.0,109.0,0.0106300356035847
3.0,15.0,108.0,
3.0,15.0,108.0,0.0011049926686822
3.0,15.0,108.0,
3.0,15.0,109.0,0.0006607867596517
3.0,16.0,110.0,
3.0,16.0,116.0,0.0025184448796689
3.0,15.0,108.0,0.0011617503319733
3.0,15.0,108.0,0.002219195819589
3.0,15.0,108.0,0.0003427382815514
3.0,16.0,110.0,
3.0,15.0,108.0,0.0095064775843573
3.0,15.0,108.0,0.001119964756021
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0038979028944857
3.0,15.0,109.0,0.0001827808268689
3.0,15.0,108.0,0.0028051203864763
3.0,15.0,108.0,0.0016192943936911
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,109.0,0.0087528590660718
3.0,15.0,108.0,0.0010388274689267
3.0,15.0,108.0,0.0006898679230251
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0029594459049721
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0019290093869157
3.0,15.0,108.0,0.0084180767076759
3.0,15.0,108.0,0.000889182314484
3.0,15.0,108.0,0.0033534260590281
3.0,16.0,114.0,0.0011189578182103
3.0,15.0,108.0,0.0003383324294641
3.0,15.0,108.0,0.001414292262368
3.0,15.0,108.0,0.0016574054460098
3.0,15.0,109.0,0.0021852241602089
3.0,15.0,108.0,0.001973163441383
3.0,15.0,108.0,0.0036620896612572
3.0,15.0,108.0,0.0062481645363421
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0014723466251032
3.0,15.0,109.0,0.0008687722367402
3.0,15.0,109.0,0.0002622770121959
3.0,15.0,108.0,
3.0,15.0,108.0,0.000785105299024
3.0,15.0,108.0,
3.0,15.0,108.0,0.0041043925631963
3.0,15.0,108.0,0.0001558268827065
3.0,15.0,108.0,0.0356769301228953
3.0,15.0,108.0,0.0032458564390424
3.0,15.0,108.0,0.0034689612139114
3.0,15.0,108.0,0.0004043325493846
3.0,15.0,109.0,0.0058013307736096
3.0,15.0,108.0,0.0092275735538766
3.0,15.0,108.0,0.0019853537223367
3.0,17.0,120.0,
3.0,15.0,108.0,0.0023791585909294
3.0,16.0,110.0,0.0044979926273704
3.0,15.0,108.0,0.0018481273883201
3.0,15.0,109.0,
3.0,15.0,108.0,0.0011437409955317
3.0,15.0,108.0,0.0007439917240281
3.0,15.0,108.0,0.0046394093928794
3.0,15.0,108.0,0.0009634772303133
3.0,15.0,108.0,0.0023527728100474
3.0,15.0,108.0,0.0016571727213164
3.0,15.0,108.0,0.0018033059950679
3.0,15.0,108.0,0.0005218018297449
3.0,15.0,108.0,0.00146191090039
3.0,15.0,109.0,0.0014580059929922
3.0,15.0,108.0,0.0002286749803809
3.0,15.0,108.0,0.0046810476235457
3.0,15.0,108.0,
3.0,15.0,108.0,0.0046096090319031
3.0,15.0,109.0,0.0019539222514371
3.0,15.0,108.0,
3.0,15.0,108.0,0.0011735851062954
3.0,15.0,108.0,
3.0,15.0,108.0,0.0004922162474833
3.0,15.0,108.0,0.0022265472908577
3.0,15.0,108.0,0.0029570120173199
3.0,15.0,108.0,0.007450408593827
3.0,15.0,108.0,0.0022646341004356
3.0,15.0,108.0,0.0079988954215258
3.0,15.0,108.0,0.0009746012789554
3.0,15.0,108.0,0.0072317791631576
3.0,15.0,108.0,0.0018022555051034
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,109.0,0.0022762550405159
3.0,15.0,108.0,0.0021163743539562
3.0,15.0,108.0,0.0014410037757654
3.0,15.0,108.0,
3.0,16.0,110.0,
3.0,15.0,109.0,0.0021742149236652
3.0,15.0,109.0,0.0021865111415915
3.0,15.0,108.0,0.0022149007441166
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0002262949475718
3.0,15.0,109.0,0.0074689667716517
3.0,15.0,109.0,0.0085366124648867
3.0,15.0,108.0,0.0015180034263493
3.0,15.0,108.0,0.0002695816835466
3.0,15.0,108.0,0.0001381153575152
3.0,15.0,108.0,0.0046753971275348
3.0,15.0,108.0,0.0032605636113699
3.0,15.0,108.0,
3.0,15.0,109.0,0.0017574663590556
3.0,15.0,108.0,
3.0,15.0,108.0,0.0010238466081686
3.0,15.0,108.0,0.0011352893724649
3.0,15.0,108.0,0.0038551939444319
3.0,15.0,109.0,
3.0,15.0,109.0,0.0001919811679559
3.0,15.0,109.0,0.0090077548625515
3.0,15.0,108.0,
3.0,17.0,118.0,0.0022334745215131
3.0,15.0,109.0,0.0030002592104475
3.0,15.0,108.0,0.00375742241786
3.0,15.0,108.0,0.0014580477410425
3.0,15.0,108.0,0.0005907950324368
3.0,15.0,108.0,0.0011343007801894
3.0,15.0,108.0,0.0019164329275461
3.0,15.0,108.0,0.0014600480727108
3.0,15.0,108.0,
3.0,15.0,108.0,0.0008968357576828
3.0,15.0,108.0,6.14190788117e-05
3.0,16.0,110.0,0.0082215206076329
3.0,15.0,108.0,0.0080334374557708
3.0,15.0,108.0,0.0091289843577294
3.0,15.0,109.0,0.0096569697069394
3.0,15.0,108.0,0.0012352551892266
3.0,15.0,108.0,0.0016061979616705
3.0,15.0,108.0,0.0024007706752192
3.0,16.0,112.0,0.0013625601071843
3.0,15.0,108.0,0.0345321847321258
3.0,15.0,108.0,0.0028573011565683
3.0,15.0,108.0,0.0003891225834394
3.0,15.0,109.0,0.0011444464124576
3.0,15.0,109.0,0.000825040244128
3.0,15.0,108.0,0.000525891229184
3.0,15.0,108.0,0.0006286648109353
3.0,15.0,109.0,0.0034551232146819
3.0,15.0,108.0,0.0021738424944256
3.0,15.0,108.0,0.0011495688149006
3.0,15.0,108.0,0.0001142479731718
3.0,15.0,108.0,0.0010028186081662
3.0,15.0,108.0,0.0021696535473044
3.0,15.0,108.0,0.001407619798098
3.0,15.0,108.0,0.0012272535546387
3.0,15.0,108.0,0.0016638567985598
3.0,15.0,108.0,0.0039711677195744
3.0,15.0,108.0,
3.0,15.0,108.0,0.001934626732699
3.0,15.0,108.0,0.0010570397284964
3.0,15.0,108.0,0.0018465488261931
3.0,15.0,108.0,0.0008847606624688
3.0,15.0,109.0,0.0021980203024978
3.0,15.0,109.0,0.0003351183182164
3.0,15.0,108.0,0.0006923751282382
3.0,15.0,110.0,0.0161229585551795
3.0,15.0,108.0,0.0007504148475432
3.0,15.0,108.0,0.0039134003527225
3.0,15.0,108.0,0.0024011469894172
3.0,15.0,108.0,0.0014004825764289
3.0,15.0,109.0,0.0030771287147789
3.0,15.0,109.0,0.0001584319500863
3.0,15.0,109.0,0.0083806178691277
3.0,15.0,109.0,
3.0,15.0,109.0,0.0005271333182127
3.0,15.0,108.0,0.000353347239169
3.0,15.0,109.0,0.0009448342197401
3.0,15.0,108.0,0.0005262616639137
3.0,15.0,108.0,0.0059758730681767
3.0,15.0,108.0,0.0016960684522043
3.0,15.0,108.0,0.0011221307127663
3.0,16.0,112.0,0.0022303412716511
3.0,15.0,108.0,0.0009801980012403
3.0,15.0,108.0,0.0005218419807476
3.0,15.0,108.0,0.0018971413217569
3.0,15.0,108.0,
3.0,15.0,110.0,0.0001129123704785
3.0,15.0,108.0,0.0008483607252447
3.0,15.0,108.0,0.015839634841126
3.0,15.0,108.0,0.00473839991353
3.0,15.0,108.0,
3.0,15.0,108.0,0.0035814042332979
3.0,15.0,108.0,0.0004451360637104
3.0,15.0,109.0,0.0158446370795859
3.0,15.0,108.0,0.0042713363168543
3.0,15.0,108.0,0.0021905008830677
3.0,15.0,108.0,0.0033543839769009
3.0,15.0,110.0,0.0033384906624498
3.0,15.0,108.0,0.0061541102351796
3.0,15.0,108.0,0.0127875261540067
3.0,15.0,108.0,0.0022666619916037
3.0,15.0,108.0,0.0010925647591729
3.0,15.0,108.0,0.0001411147271632
3.0,15.0,108.0,
3.0,15.0,108.0,0.0004568881632532
3.0,15.0,108.0,0.0005002914783293
3.0,15.0,109.0,0.0015387035554908
3.0,15.0,108.0,0.0019094439334358
3.0,15.0,109.0,0.0005162952516767
3.0,15.0,108.0,0.0019655255941965
3.0,15.0,108.0,0.002484446281232
3.0,15.0,108.0,0.0017543961640205
3.0,15.0,108.0,0.0014609120102164
3.0,15.0,108.0,0.0012905808423012
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0015796047148572
3.0,15.0,110.0,0.0048594422915017
3.0,15.0,109.0,0.000475310007288
3.0,15.0,108.0,0.0006705956046811
3.0,16.0,110.0,0.000499391671655
3.0,15.0,109.0,0.0021431630326344
3.0,15.0,108.0,0.0059344499238976
3.0,15.0,108.0,0.0021119849192407
3.0,15.0,108.0,0.0006032530946912
3.0,15.0,108.0,0.0018424756969139
3.0,15.0,108.0,7.54002075647e-05
3.0,15.0,108.0,0.0021729132539602
3.0,15.0,108.0,0.0004144092241283
3.0,15.0,108.0,0.0021253674764474
3.0,15.0,108.0,
3.0,15.0,108.0,0.0021805505997064
3.0,15.0,108.0,0.020265379908283
3.0,15.0,109.0,
3.0,16.0,114.0,0.0007104905562777
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0008564919563654
3.0,15.0,108.0,0.0001689126506208
3.0,15.0,108.0,0.0012715882534079
3.0,16.0,112.0,0.0059227596229314
3.0,15.0,109.0,0.0094938137356973
3.0,15.0,108.0,0.0021160428050436
3.0,15.0,108.0,0.0038973389028344
3.0,15.0,108.0,0.0006297479883574
3.0,15.0,109.0,0.0012531211138009
3.0,15.0,108.0,0.0001821971067278
3.0,15.0,108.0,0.0010826791870554
3.0,15.0,108.0,8.71660798352e-05
3.0,15.0,108.0,0.0014023105871666
3.0,15.0,108.0,0.0001973223456651
3.0,15.0,109.0,
3.0,15.0,109.0,0.0012667491186087
3.0,15.0,109.0,0.000180503273399
3.0,15.0,108.0,0.0002997920367101
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0108133417337411
3.0,15.0,108.0,
3.0,15.0,108.0,0.0010039896390073
3.0,15.0,108.0,0.0004758372803864
3.0,15.0,108.0,0.0012911801897985
3.0,15.0,108.0,0.0166173448104916
3.0,15.0,108.0,0.0005127656824501
3.0,15.0,108.0,0.0080135912731186
3.0,16.0,110.0,0.003956201261137
3.0,15.0,108.0,0.0021716500493446
3.0,15.0,108.0,0.0097528093720887
3.0,15.0,108.0,0.0541182392033738
3.0,15.0,108.0,0.0024484155071143
3.0,15.0,109.0,0.00388543671056
3.0,15.0,108.0,0.0003997162332903
3.0,15.0,109.0,
3.0,15.0,108.0,0.0016667632352933
3.0,15.0,108.0,0.0040752093233658
3.0,15.0,108.0,0.0158934955451186
3.0,15.0,108.0,0.0005092094314233
3.0,15.0,108.0,0.0011921850098696
3.0,15.0,108.0,0.0019228420369701
3.0,15.0,110.0,0.0095192085003534
3.0,16.0,114.0,0.0025964137630304
3.0,15.0,108.0,0.0005358456224028
3.0,15.0,108.0,0.0033371213185884
3.0,15.0,108.0,0.0012845575414703
3.0,15.0,108.0,0.0046335098467663
3.0,15.0,108.0,0.0001904386797626
3.0,15.0,108.0,0.0015297474787626
3.0,15.0,109.0,0.0164986149816928
3.0,15.0,110.0,0.0982959067214163
3.0,15.0,108.0,0.0016474221229374
3.0,15.0,108.0,0.0001361431261229
3.0,15.0,108.0,0.0116279538465024
3.0,15.0,108.0,0.0041138108192021
3.0,15.0,108.0,
3.0,15.0,108.0,0.0005264015695808
3.0,15.0,108.0,0.0040589010241277
3.0,16.0,113.0,0.0010677943806251
3.0,15.0,108.0,0.0035100787522247
3.0,15.0,108.0,
3.0,15.0,109.0,0.0008203120692566
3.0,15.0,108.0,0.0015864885418321
3.0,15.0,109.0,0.0009011057720603
3.0,15.0,108.0,0.0051298596758825
3.0,15.0,108.0,0.0017992599521688
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0078356913297253
3.0,15.0,108.0,1.64403189379e-05
3.0,15.0,108.0,0.0011141249592251
3.0,15.0,108.0,0.0081316223842219
3.0,15.0,108.0,0.003959194065174
3.0,15.0,109.0,0.003401361686596
3.0,15.0,108.0,0.0003292944183466
3.0,15.0,109.0,0.0099706694998235
3.0,15.0,108.0,0.0014453003310946
3.0,15.0,109.0,
3.0,15.0,108.0,0.0031988025527031
3.0,15.0,108.0,0.0018192719870532
3.0,15.0,108.0,0.0018760092277129
3.0,16.0,110.0,0.0041639984841745
3.0,15.0,108.0,0.0129637688800581
3.0,15.0,108.0,0.0016603966393347
3.0,15.0,108.0,0.0001319057756016
3.0,15.0,108.0,0.0016975262743846
3.0,15.0,108.0,0.0020079243357813
3.0,15.0,109.0,
3.0,15.0,109.0,
3.0,15.0,109.0,
3.0,15.0,109.0,0.0003793196760832
3.0,15.0,109.0,0.0011458242031614
3.0,15.0,109.0,0.0022368003513604
3.0,15.0,108.0,0.0008451927671434
3.0,15.0,109.0,0.0009567422793701
3.0,15.0,109.0,0.0009482983386433
3.0,15.0,109.0,0.0075962577678057
3.0,15.0,108.0,0.0162279920076595
3.0,16.0,114.0,0.008001375626567
3.0,15.0,108.0,0.0005088537390312
3.0,15.0,108.0,0.0078092566852942
3.0,15.0,108.0,
3.0,15.0,109.0,0.0014324539819932
3.0,15.0,108.0,0.0014287778754618
3.0,15.0,108.0,0.0003420119445481
3.0,15.0,109.0,0.0007034972127884
3.0,15.0,108.0,5.37985841957e-05
3.0,16.0,110.0,0.0039251660649436
3.0,15.0,108.0,0.0015595801522028
3.0,15.0,108.0,0.0066115331498474
3.0,15.0,109.0,0.0078492234296591
3.0,15.0,109.0,0.0100542632585664
3.0,15.0,108.0,0.0006411970656783
3.0,15.0,108.0,0.0016326967688303
3.0,15.0,108.0,0.0027359550584915
3.0,15.0,108.0,
3.0,15.0,108.0,0.0029408724241526
3.0,15.0,108.0,0.0005564460104889
3.0,15.0,109.0,0.0031797211196684
3.0,15.0,108.0,0.0001904386797626
3.0,15.0,108.0,0.0011021476996606
3.0,15.0,108.0,0.0040015621052656
3.0,15.0,108.0,0.0046685313864932
3.0,15.0,108.0,0.0009154113925641
3.0,15.0,108.0,0.0066140226353589
3.0,15.0,108.0,0.0016902165895309
3.0,15.0,108.0,0.006632843887601
3.0,15.0,108.0,0.0009227889449623
3.0,15.0,108.0,0.0020635242624682
3.0,15.0,108.0,0.0010364992566164
3.0,15.0,109.0,0.1022559274415464
3.0,15.0,108.0,0.0083407202202007
3.0,15.0,108.0,0.0003334104594456
3.0,15.0,108.0,0.0106864828795628
3.0,15.0,108.0,0.0014898106914707
3.0,15.0,109.0,
3.0,15.0,108.0,0.0008776480986781
3.0,15.0,109.0,
3.0,15.0,108.0,0.0019029001772089
3.0,15.0,108.0,0.0011999580108675
3.0,15.0,108.0,0.0002019331062587
3.0,15.0,108.0,0.0025876598018458
3.0,15.0,109.0,0.0003566161115816
3.0,15.0,108.0,0.0017445200648199
3.0,15.0,108.0,
3.0,15.0,108.0,0.0021073415143295
3.0,15.0,109.0,
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0032642923775058
3.0,15.0,109.0,0.0041726035201629
3.0,15.0,108.0,0.0018425095301294
3.0,15.0,108.0,
3.0,15.0,109.0,0.0175839797288734
