TOA5,8543,CR1000X,8543.1,CR1000X.Std.05.01,CPU:Est_meteo1.CR1X,5308
2022-01-12 13:35:00,150023.0,808.0,17.39,33.75,755.211,
2022-01-12 13:36:00,150024.0,802.0,17.24,34.28,755.2509,
2022-01-12 13:37:00,150025.0,803.0,17.11,35.09,755.2371,
2022-01-12 13:38:00,150026.0,798.5,17.05,35.63,755.2293,
2022-01-12 13:39:00,150027.0,799.4,16.85,36.08,755.2015,
2022-01-12 13:40:00,150028.0,790.4,16.85,36.14,755.2058,
2022-01-12 13:41:00,150029.0,782.0,16.96,35.24,755.1832,
2022-01-12 13:42:00,150030.0,776.3,17.04,34.84,755.1706,
2022-01-12 13:43:00,150031.0,785.4,17.19,33.95,755.1527,
2022-01-12 13:44:00,150032.0,795.1,17.41,33.24,755.1214,
2022-01-12 13:45:00,150033.0,790.5,17.33,31.9,755.1322,
2022-01-12 13:46:00,150034.0,773.9,17.23,31.88,755.113,
2022-01-12 13:47:00,150035.0,784.0,17.34,31.74,755.073,
2022-01-12 13:48:00,150036.0,786.5,17.59,31.39,755.0711,
2022-01-12 13:49:00,150037.0,804.0,17.59,30.39,755.0743,
2022-01-12 13:50:00,150038.0,808.0,17.49,30.95,755.0651,
2022-01-12 13:51:00,150039.0,786.7,17.66,31.44,755.0492,
2022-01-12 13:52:00,150040.0,778.5,17.61,31.75,755.0438,
2022-01-12 13:53:00,150041.0,771.7,17.61,31.78,755.0131,
2022-01-12 13:54:00,150042.0,776.2,17.51,31.92,755.0186,
2022-01-12 13:55:00,150043.0,777.0,17.2,33.06,754.9918,
2022-01-12 13:56:00,150044.0,781.4,17.4,32.99,754.9626,
2022-01-12 13:57:00,150045.0,781.8,17.2,33.43,754.9577,
2022-01-12 13:58:00,150046.0,778.1,17.18,33.52,754.9676,
2022-01-12 13:59:00,150047.0,778.1,17.05,33.52,754.9871,
2022-01-12 14:00:00,150048.0,780.3,16.92,33.6,754.9581,
2022-01-12 14:01:00,150049.0,771.3,17.05,33.77,754.9336,
2022-01-12 14:02:00,150050.0,773.3,17.32,33.03,754.9197,
2022-01-12 14:03:00,150051.0,771.6,17.11,32.89,754.9056,
2022-01-12 14:04:00,150052.0,762.6,17.13,33.51,754.9033,
2022-01-12 14:05:00,150053.0,760.7,17.35,32.72,754.8886,
2022-01-12 14:06:00,150054.0,762.1,17.26,32.72,754.8902,
2022-01-12 14:07:00,150055.0,759.1,17.3,32.81,754.8674,
2022-01-12 14:08:00,150056.0,759.6,17.1,33.68,754.8806,
2022-01-12 14:09:00,150057.0,753.5,17.06,34.07,754.8611,
2022-01-12 14:10:00,150058.0,743.9,17.28,34.09,754.8374,
2022-01-12 14:11:00,150059.0,752.2,17.48,34.3,754.8184,
2022-01-12 14:12:00,150060.0,749.3,17.42,34.87,754.8566,
2022-01-12 14:13:00,150061.0,744.0,17.39,34.98,754.8536,
2022-01-12 14:14:00,150062.0,743.9,17.33,34.97,754.8294,
2022-01-12 14:15:00,150063.0,745.2,17.27,34.88,754.8127,
2022-01-12 14:16:00,150064.0,743.2,17.39,34.76,754.8114,
2022-01-12 14:17:00,150065.0,735.6,17.6,34.1,754.8033,
2022-01-12 14:18:00,150066.0,730.4,17.56,32.81,754.7908,
2022-01-12 14:19:00,150067.0,727.9,17.48,33.8,754.7967,
2022-01-12 14:20:00,150068.0,727.4,17.66,33.18,754.7914,
2022-01-12 14:21:00,150069.0,730.1,17.71,32.11,754.7802,
2022-01-12 14:22:00,150070.0,723.8,17.38,32.72,754.7546,
2022-01-12 14:23:00,150071.0,722.4,17.54,32.7,754.7653,
2022-01-12 14:24:00,150072.0,716.7,17.83,32.54,754.7438,
2022-01-12 14:25:00,150073.0,711.7,17.88,32.77,754.7315,
2022-01-12 14:26:00,150074.0,708.8,17.68,33.88,754.7164,
2022-01-12 14:27:00,150075.0,701.0,17.53,34.4,754.7073,
2022-01-12 14:28:00,150076.0,694.5,17.45,34.58,754.7118,
2022-01-12 14:29:00,150077.0,692.5,17.36,34.96,754.7074,
2022-01-12 14:30:00,150078.0,684.5,17.57,34.69,754.707,
2022-01-12 14:31:00,150079.0,680.1,17.59,34.5,754.6799,
2022-01-12 14:32:00,150080.0,678.2,17.52,34.81,754.6622,
2022-01-12 14:33:00,150081.0,679.2,17.67,34.79,754.6407,
2022-01-12 14:34:00,150082.0,685.8,17.67,34.75,754.6234,
2022-01-12 14:35:00,150083.0,683.7,17.73,34.28,754.626,
2022-01-12 14:36:00,150084.0,684.2,17.53,34.87,754.624,
2022-01-12 14:37:00,150085.0,671.3,17.7,34.53,754.612,
2022-01-12 14:38:00,150086.0,673.6,17.76,34.23,754.596,
2022-01-12 14:39:00,150087.0,667.7,17.63,34.14,754.5976,
2022-01-12 14:40:00,150088.0,659.2,17.35,34.92,754.5899,
2022-01-12 14:41:00,150089.0,664.2,17.31,34.96,754.559,
2022-01-12 14:42:00,150090.0,666.9,17.42,35.0,754.532,
2022-01-12 14:43:00,150091.0,652.3,17.63,34.78,754.533,
2022-01-12 14:44:00,150092.0,641.1,17.85,34.18,754.4904,
2022-01-12 14:45:00,150093.0,642.8,17.91,33.89,754.4744,
2022-01-12 14:46:00,150094.0,639.4,18.01,34.08,754.4774,
2022-01-12 14:47:00,150095.0,634.0,18.16,33.94,754.4582,
2022-01-12 14:48:00,150096.0,627.5,18.18,33.33,754.4438,
2022-01-12 14:49:00,150097.0,624.4,18.1,33.22,754.4474,
2022-01-12 14:50:00,150098.0,628.2,17.85,33.55,754.451,
2022-01-12 14:51:00,150099.0,632.7,17.77,34.47,754.4537,
2022-01-12 14:52:00,150100.0,624.8,17.76,34.78,754.443,
2022-01-12 14:53:00,150101.0,625.8,17.77,35.01,754.4458,
2022-01-12 14:54:00,150102.0,616.1,18.0,34.89,754.4362,
2022-01-12 14:55:00,150103.0,615.6,18.16,34.51,754.429,
2022-01-12 14:56:00,150104.0,612.5,18.18,34.03,754.4391,
2022-01-12 14:57:00,150105.0,619.5,17.91,34.56,754.4492,
2022-01-12 14:58:00,150106.0,621.7,17.79,35.08,754.4989,
2022-01-12 14:59:00,150107.0,616.3,17.92,34.64,754.4385,
2022-01-12 15:00:00,150108.0,610.2,17.82,34.77,754.4302,
2022-01-12 15:01:00,150109.0,605.1,17.97,34.64,754.4167,
2022-01-12 15:02:00,150110.0,602.9,18.0,34.22,754.4056,
2022-01-12 15:03:00,150111.0,605.9,17.81,34.78,754.38,
2022-01-12 15:04:00,150112.0,596.2,17.97,34.73,754.3969,
2022-01-12 15:05:00,150113.0,590.1,18.22,33.82,754.3844,
2022-01-12 15:06:00,150114.0,594.3,18.3,33.47,754.3568,
2022-01-12 15:07:00,150115.0,598.3,18.22,33.54,754.3699,
2022-01-12 15:08:00,150116.0,586.9,18.22,33.55,754.377,
2022-01-12 15:09:00,150117.0,576.5,18.39,33.43,754.368,
2022-01-12 15:10:00,150118.0,574.0,18.33,33.1,754.3421,
2022-01-12 15:11:00,150119.0,571.7,18.06,33.63,754.3047,
2022-01-12 15:12:00,150120.0,577.1,17.83,34.26,754.3174,
2022-01-12 15:13:00,150121.0,575.4,17.82,34.51,754.2715,
2022-01-12 15:14:00,150122.0,570.5,18.02,34.11,754.2518,
2022-01-12 15:15:00,150123.0,568.7,17.89,34.21,754.2768,
2022-01-12 15:16:00,150124.0,569.4,17.99,34.09,754.2926,
2022-01-12 15:17:00,150125.0,562.3,17.99,33.78,754.3224,
2022-01-12 15:18:00,150126.0,555.9,17.76,34.1,754.3242,
2022-01-12 15:19:00,150127.0,549.0,17.74,34.3,754.3117,
2022-01-12 15:20:00,150128.0,541.0,17.91,34.15,754.2677,
2022-01-12 15:21:00,150129.0,537.6,17.82,33.71,754.2301,
2022-01-12 15:22:00,150130.0,534.0,17.81,34.07,754.2784,
2022-01-12 15:23:00,150131.0,531.5,18.06,33.63,754.284,
2022-01-12 15:24:00,150132.0,525.5,18.16,32.87,754.2715,
2022-01-12 15:25:00,150133.0,520.5,18.0,33.16,754.2712,
2022-01-12 15:26:00,150134.0,523.3,18.03,32.91,754.2506,
2022-01-12 15:27:00,150135.0,525.1,18.14,32.89,754.2749,
2022-01-12 15:28:00,150136.0,527.2,18.18,32.2,754.2709,
2022-01-12 15:29:00,150137.0,522.3,18.21,32.29,754.2778,
2022-01-12 15:30:00,150138.0,518.5,18.29,31.82,754.2645,
2022-01-12 15:31:00,150139.0,524.6,18.2,31.64,754.254,
2022-01-12 15:32:00,150140.0,527.0,18.21,31.58,754.2306,
2022-01-12 15:33:00,150141.0,522.4,18.3,31.23,754.247,
2022-01-12 15:34:00,150142.0,525.3,18.44,30.89,754.2614,
2022-01-12 15:35:00,150143.0,523.6,18.34,30.66,754.2666,
2022-01-12 15:36:00,150144.0,512.8,18.06,30.99,754.2809,
2022-01-12 15:37:00,150145.0,501.4,18.03,31.11,754.2572,
2022-01-12 15:38:00,150146.0,500.9,18.13,31.09,754.2422,
2022-01-12 15:39:00,150147.0,500.0,18.23,31.61,754.2537,
2022-01-12 15:40:00,150148.0,500.1,18.04,32.03,754.274,
2022-01-12 15:41:00,150149.0,499.5,17.73,33.05,754.2594,
2022-01-12 15:42:00,150150.0,492.9,17.76,33.28,754.2687,
2022-01-12 15:43:00,150151.0,483.9,17.87,32.71,754.2722,
2022-01-12 15:44:00,150152.0,476.3,17.94,32.69,754.262,
2022-01-12 15:45:00,150153.0,477.3,18.18,32.36,754.2496,
2022-01-12 15:46:00,150154.0,474.7,18.2,32.07,754.2774,
2022-01-12 15:47:00,150155.0,467.4,18.29,31.95,754.2822,
2022-01-12 15:48:00,150156.0,462.5,18.39,31.83,754.2938,
2022-01-12 15:49:00,150157.0,461.1,18.42,32.1,754.2954,
2022-01-12 15:50:00,150158.0,463.0,18.31,32.78,754.2938,
2022-01-12 15:51:00,150159.0,462.6,18.02,33.54,754.3074,
2022-01-12 15:52:00,150160.0,456.4,18.09,33.51,754.3051,
2022-01-12 15:53:00,150161.0,449.9,18.11,33.26,754.3214,
2022-01-12 15:54:00,150162.0,439.9,17.96,33.32,754.3061,
2022-01-12 15:55:00,150163.0,437.3,17.8,33.69,754.2935,
2022-01-12 15:56:00,150164.0,429.7,17.88,33.77,754.2929,
2022-01-12 15:57:00,150165.0,424.8,17.9,33.55,754.2872,
2022-01-12 15:58:00,150166.0,417.9,17.9,33.64,754.2998,
2022-01-12 15:59:00,150167.0,411.0,17.91,33.58,754.2982,
2022-01-12 16:00:00,150168.0,402.9,17.92,33.6,754.2879,
2022-01-12 16:01:00,150169.0,392.6,18.05,33.63,754.2722,
2022-01-12 16:02:00,150170.0,385.3,18.32,33.2,754.2589,
2022-01-12 16:03:00,150171.0,375.3,18.4,33.13,754.2535,
2022-01-12 16:04:00,150172.0,382.2,18.32,32.56,754.2489,
2022-01-12 16:05:00,150173.0,377.7,18.28,32.74,754.2643,
2022-01-12 16:06:00,150174.0,387.0,18.09,32.54,754.2399,
2022-01-12 16:07:00,150175.0,383.0,17.99,33.29,754.2234,
2022-01-12 16:08:00,150176.0,381.9,18.13,33.1,754.2403,
2022-01-12 16:09:00,150177.0,377.9,18.3,33.35,754.2405,
2022-01-12 16:10:00,150178.0,371.4,18.37,33.62,754.25,
2022-01-12 16:11:00,150179.0,366.4,18.49,33.22,754.2519,
2022-01-12 16:12:00,150180.0,364.0,18.49,33.26,754.2645,
2022-01-12 16:13:00,150181.0,363.1,18.43,33.4,754.2643,
2022-01-12 16:14:00,150182.0,371.3,18.42,33.27,754.2724,
2022-01-12 16:15:00,150183.0,361.5,18.28,32.5,754.2774,
2022-01-12 16:16:00,150184.0,353.1,18.31,32.54,754.2834,
2022-01-12 16:17:00,150185.0,352.2,18.38,32.17,754.281,
2022-01-12 16:18:00,150186.0,362.2,18.38,31.47,754.2832,
2022-01-12 16:19:00,150187.0,362.7,18.21,31.36,754.2694,
2022-01-12 16:20:00,150188.0,345.9,18.26,31.39,754.2711,
2022-01-12 16:21:00,150189.0,342.1,18.36,31.08,754.2694,
2022-01-12 16:22:00,150190.0,340.5,18.42,30.12,754.2828,
2022-01-12 16:23:00,150191.0,353.7,18.34,30.09,754.2797,
2022-01-12 16:24:00,150192.0,354.5,18.33,30.34,754.2878,
2022-01-12 16:25:00,150193.0,350.7,18.33,30.28,754.2735,
2022-01-12 16:26:00,150194.0,345.1,18.33,30.1,754.2738,
2022-01-12 16:27:00,150195.0,346.7,18.48,30.13,754.2645,
2022-01-12 16:28:00,150196.0,342.3,18.5,29.53,754.2686,
2022-01-12 16:29:00,150197.0,331.1,18.51,29.43,754.2743,
2022-01-12 16:30:00,150198.0,333.0,18.53,29.14,754.2703,
2022-01-12 16:31:00,150199.0,331.1,18.39,29.33,754.2389,
2022-01-12 16:32:00,150200.0,331.5,18.39,29.12,754.2418,
2022-01-12 16:33:00,150201.0,329.1,18.24,29.09,754.2617,
2022-01-12 16:34:00,150202.0,319.6,18.13,29.13,754.2786,
2022-01-12 16:35:00,150203.0,310.9,18.11,29.29,754.2813,
2022-01-12 16:36:00,150204.0,296.6,18.2,29.25,754.2885,
2022-01-12 16:37:00,150205.0,276.8,18.16,29.14,754.279,
2022-01-12 16:38:00,150206.0,263.7,18.13,29.35,754.2806,
2022-01-12 16:39:00,150207.0,261.6,18.27,29.46,754.2982,
2022-01-12 16:40:00,150208.0,276.7,18.28,29.23,754.3034,
2022-01-12 16:41:00,150209.0,289.0,18.15,29.5,754.2956,
2022-01-12 16:42:00,150210.0,280.0,18.18,29.47,754.2862,
2022-01-12 16:43:00,150211.0,274.9,18.26,29.48,754.3054,
2022-01-12 16:44:00,150212.0,273.5,18.19,29.35,754.3195,
2022-01-12 16:45:00,150213.0,267.2,18.06,29.68,754.3309,
2022-01-12 16:46:00,150214.0,262.5,18.08,29.57,754.3322,
2022-01-12 16:47:00,150215.0,256.6,18.15,29.82,754.339,
2022-01-12 16:48:00,150216.0,253.7,18.32,29.57,754.3578,
2022-01-12 16:49:00,150217.0,251.2,18.27,29.73,754.3801,
2022-01-12 16:50:00,150218.0,248.4,18.18,29.85,754.394,
2022-01-12 16:51:00,150219.0,243.1,18.16,30.01,754.3898,
2022-01-12 16:52:00,150220.0,237.4,18.25,29.9,754.3966,
2022-01-12 16:53:00,150221.0,230.2,18.22,29.98,754.3907,
2022-01-12 16:54:00,150222.0,226.3,18.3,30.06,754.4198,
2022-01-12 16:55:00,150223.0,223.5,18.21,30.11,754.4482,
2022-01-12 16:56:00,150224.0,223.1,18.14,30.23,754.4558,
2022-01-12 16:57:00,150225.0,223.1,17.96,30.52,754.4453,
2022-01-12 16:58:00,150226.0,221.7,17.92,30.57,754.4548,
2022-01-12 16:59:00,150227.0,217.7,17.92,30.73,754.4706,
2022-01-12 17:00:00,150228.0,211.9,17.99,30.76,754.4651,
2022-01-12 17:01:00,150229.0,207.3,18.16,30.47,754.475,
2022-01-12 17:02:00,150230.0,205.7,18.26,30.38,754.4687,
2022-01-12 17:03:00,150231.0,203.1,18.25,30.26,754.4792,
2022-01-12 17:04:00,150232.0,197.2,18.13,30.25,754.4323,
2022-01-12 17:05:00,150233.0,195.8,18.05,30.37,754.4482,
2022-01-12 17:06:00,150234.0,192.9,18.05,30.25,754.4805,
2022-01-12 17:07:00,150235.0,186.4,18.05,30.28,754.5167,
2022-01-12 17:08:00,150236.0,181.8,18.05,30.15,754.5026,
2022-01-12 17:09:00,150237.0,178.1,18.0,30.45,754.5426,
2022-01-12 17:10:00,150238.0,175.7,18.01,30.4,754.5661,
2022-01-12 17:11:00,150239.0,170.0,17.92,30.49,754.5537,
2022-01-12 17:12:00,150240.0,166.4,17.83,30.63,754.543,
2022-01-12 17:13:00,150241.0,160.7,17.75,30.85,754.54,
2022-01-12 17:14:00,150242.0,156.0,17.73,31.0,754.5297,
2022-01-12 17:15:00,150243.0,152.5,17.78,31.11,754.5575,
2022-01-12 17:16:00,150244.0,148.4,17.85,30.95,754.5332,
2022-01-12 17:17:00,150245.0,145.2,17.83,30.97,754.5322,
2022-01-12 17:18:00,150246.0,141.8,17.83,31.02,754.5399,
2022-01-12 17:19:00,150247.0,138.2,17.88,31.17,754.5521,
2022-01-12 17:20:00,150248.0,133.7,17.89,31.24,754.563,
2022-01-12 17:21:00,150249.0,129.1,17.82,31.29,754.5431,
2022-01-12 17:22:00,150250.0,122.6,17.65,31.68,754.5446,
2022-01-12 17:23:00,150251.0,124.0,17.64,31.85,754.5702,
2022-01-12 17:24:00,150252.0,114.7,17.66,31.85,754.5673,
2022-01-12 17:25:00,150253.0,76.76,17.58,32.03,754.5605,
2022-01-12 17:26:00,150254.0,42.61,17.53,32.32,754.5853,
2022-01-12 17:27:00,150255.0,39.38,17.47,32.6,754.59,
2022-01-12 17:28:00,150256.0,37.7,17.48,32.75,754.6165,
2022-01-12 17:29:00,150257.0,36.51,17.5,32.81,754.6296,
2022-01-12 17:30:00,150258.0,36.27,17.46,32.87,754.6154,
2022-01-12 17:31:00,150259.0,35.61,17.38,33.23,754.6385,
2022-01-12 17:32:00,150260.0,35.28,17.37,33.22,754.6313,
2022-01-12 17:33:00,150261.0,34.32,17.33,33.28,754.6276,
2022-01-12 17:34:00,150262.0,33.46,17.26,33.55,754.6409,
2022-01-12 17:35:00,150263.0,33.13,17.28,33.61,754.6593,
2022-01-12 17:36:00,150264.0,32.94,17.26,33.62,754.6446,
2022-01-12 17:37:00,150265.0,32.53,17.17,33.68,754.6441,
2022-01-12 17:38:00,150266.0,30.76,17.12,33.8,754.6746,
2022-01-12 17:39:00,150267.0,29.37,17.12,33.94,754.6938,
2022-01-12 17:40:00,150268.0,28.59,17.07,33.91,754.6722,
2022-01-12 17:41:00,150269.0,27.44,17.02,34.06,754.6878,
2022-01-12 17:42:00,150270.0,26.54,17.01,34.08,754.6752,
2022-01-12 17:43:00,150271.0,25.56,16.98,34.22,754.7087,
2022-01-12 17:44:00,150272.0,24.49,17.01,34.29,754.7102,
2022-01-12 17:45:00,150273.0,23.75,16.97,34.26,754.7155,
2022-01-12 17:46:00,150274.0,22.65,16.97,34.31,754.7316,
2022-01-12 17:47:00,150275.0,21.72,16.91,34.2,754.7004,
2022-01-12 17:48:00,150276.0,20.48,16.85,34.27,754.7357,
2022-01-12 17:49:00,150277.0,19.04,16.86,34.37,754.757,
2022-01-12 17:50:00,150278.0,17.51,16.85,34.42,754.7758,
2022-01-12 17:51:00,150279.0,16.15,16.82,34.33,754.7865,
2022-01-12 17:52:00,150280.0,14.76,16.79,34.36,754.8011,
2022-01-12 17:53:00,150281.0,13.57,16.76,34.54,754.8041,
2022-01-12 17:54:00,150282.0,12.53,16.77,34.55,754.8161,
2022-01-12 17:55:00,150283.0,11.68,16.74,34.58,754.8166,
2022-01-12 17:56:00,150284.0,10.84,16.72,34.46,754.804,
2022-01-12 17:57:00,150285.0,9.9,16.7,34.59,754.8143,
2022-01-12 17:58:00,150286.0,9.26,16.65,34.53,754.7954,
2022-01-12 17:59:00,150287.0,8.82,16.63,34.6,754.8094,
2022-01-12 18:00:00,150288.0,8.6,16.62,34.75,754.8021,
2022-01-12 18:01:00,150289.0,8.26,16.6,34.71,754.7992,
2022-01-12 18:02:00,150290.0,7.892,16.6,34.8,754.8214,
2022-01-12 18:03:00,150291.0,7.491,16.59,34.94,754.8362,
2022-01-12 18:04:00,150292.0,7.094,16.55,35.07,754.8522,
2022-01-12 18:05:00,150293.0,6.498,16.52,35.2,754.858,
2022-01-12 18:06:00,150294.0,5.801,16.5,35.2,754.8697,
2022-01-12 18:07:00,150295.0,5.362,16.5,35.32,754.8838,
2022-01-12 18:08:00,150296.0,4.89,16.47,35.37,754.8901,
2022-01-12 18:09:00,150297.0,4.515,16.47,35.52,754.9079,
2022-01-12 18:10:00,150298.0,3.97,16.47,35.55,754.9115,
2022-01-12 18:11:00,150299.0,3.671,16.43,35.66,754.9066,
2022-01-12 18:12:00,150300.0,3.225,16.4,35.76,754.9045,
2022-01-12 18:13:00,150301.0,2.778,16.38,35.82,754.9108,
2022-01-12 18:14:00,150302.0,2.431,16.35,36.04,754.9103,
2022-01-12 18:15:00,150303.0,1.896,16.35,36.05,754.9201,
2022-01-12 18:16:00,150304.0,1.317,16.3,36.14,754.9144,
2022-01-12 18:17:00,150305.0,0.811,16.26,36.3,754.9202,
2022-01-12 18:18:00,150306.0,0.381,16.23,36.44,754.944,
2022-01-12 18:19:00,150307.0,0.006,16.22,36.44,754.9548,
2022-01-12 18:20:00,150308.0,0.0,16.21,36.53,754.9788,
2022-01-12 18:21:00,150309.0,0.0,16.16,36.64,754.984,
2022-01-12 18:22:00,150310.0,0.0,16.15,36.7,754.9933,
2022-01-12 18:23:00,150311.0,0.0,16.13,36.81,755.017,
2022-01-12 18:24:00,150312.0,0.0,16.12,36.9,755.0313,
2022-01-12 18:25:00,150313.0,0.0,16.11,36.84,755.0252,
2022-01-12 18:26:00,150314.0,0.0,16.1,36.92,755.049,
2022-01-12 18:27:00,150315.0,0.0,16.07,37.07,755.0738,
2022-01-12 18:28:00,150316.0,0.0,16.05,37.13,755.0844,
2022-01-12 18:29:00,150317.0,0.0,16.04,37.2,755.0906,
2022-01-12 18:30:00,150318.0,0.0,16.02,37.24,755.0999,
2022-01-12 18:31:00,150319.0,0.0,16.0,37.23,755.0898,
2022-01-12 18:32:00,150320.0,0.0,16.0,37.29,755.1013,
2022-01-12 18:33:00,150321.0,0.0,15.96,37.43,755.0995,
2022-01-12 18:34:00,150322.0,0.0,15.96,37.55,755.119,
2022-01-12 18:35:00,150323.0,0.0,15.95,37.64,755.1188,
2022-01-12 18:36:00,150324.0,0.0,15.93,37.7,755.126,
2022-01-12 18:37:00,150325.0,0.0,15.91,37.84,755.1354,
2022-01-12 18:38:00,150326.0,0.0,15.89,37.91,755.1442,
2022-01-12 18:39:00,150327.0,0.0,15.87,38.03,755.1563,
2022-01-12 18:40:00,150328.0,0.0,15.84,38.18,755.151,
2022-01-12 18:41:00,150329.0,0.0,15.8,38.33,755.1479,
2022-01-12 18:42:00,150330.0,0.0,15.79,38.42,755.1531,
2022-01-12 18:43:00,150331.0,0.0,15.75,38.54,755.161,
2022-01-12 18:44:00,150332.0,0.0,15.73,38.62,755.1652,
2022-01-12 18:45:00,150333.0,0.0,15.73,38.57,755.1675,
2022-01-12 18:46:00,150334.0,0.0,15.73,38.62,755.1782,
2022-01-12 18:47:00,150335.0,0.0,15.71,38.7,755.1849,
2022-01-12 18:48:00,150336.0,0.0,15.71,38.78,755.21,
2022-01-12 18:49:00,150337.0,0.0,15.7,38.85,755.2298,
2022-01-12 18:50:00,150338.0,0.0,15.69,38.91,755.2385,
2022-01-12 18:51:00,150339.0,0.0,15.66,38.98,755.2522,
2022-01-12 18:52:00,150340.0,0.0,15.64,39.09,755.2517,
2022-01-12 18:53:00,150341.0,0.0,15.64,39.16,755.2724,
2022-01-12 18:54:00,150342.0,0.0,15.64,39.15,755.2763,
2022-01-12 18:55:00,150343.0,0.0,15.65,39.19,755.2937,
2022-01-12 18:56:00,150344.0,0.0,15.64,39.22,755.3058,
2022-01-12 18:57:00,150345.0,0.0,15.61,39.29,755.3151,
2022-01-12 18:58:00,150346.0,0.0,15.6,39.37,755.3299,
2022-01-12 18:59:00,150347.0,0.0,15.6,39.41,755.3495,
2022-01-12 19:00:00,150348.0,0.0,15.58,39.42,755.3618,
2022-01-12 19:01:00,150349.0,0.0,15.54,39.49,755.3644,
2022-01-12 19:02:00,150350.0,0.0,15.52,39.62,755.3734,
2022-01-12 19:03:00,150351.0,0.0,15.5,39.71,755.3873,
2022-01-12 19:04:00,150352.0,0.0,15.51,39.54,755.3971,
2022-01-12 19:05:00,150353.0,0.0,15.52,39.55,755.4179,
2022-01-12 19:06:00,150354.0,0.0,15.51,39.64,755.4362,
2022-01-12 19:07:00,150355.0,0.0,15.48,39.7,755.4418,
2022-01-12 19:08:00,150356.0,0.0,15.46,39.8,755.4534,
2022-01-12 19:09:00,150357.0,0.0,15.45,39.86,755.4879,
2022-01-12 19:10:00,150358.0,0.0,15.43,39.97,755.5084,
2022-01-12 19:11:00,150359.0,0.0,15.38,40.04,755.5135,
2022-01-12 19:12:00,150360.0,0.0,15.35,40.13,755.5319,
2022-01-12 19:13:00,150361.0,0.0,15.35,40.09,755.5432,
2022-01-12 19:14:00,150362.0,0.0,15.33,40.2,755.5658,
2022-01-12 19:15:00,150363.0,0.0,15.33,40.2,755.5895,
2022-01-12 19:16:00,150364.0,0.0,15.31,40.26,755.6034,
2022-01-12 19:17:00,150365.0,0.0,15.31,40.27,755.6254,
2022-01-12 19:18:00,150366.0,0.0,15.3,40.39,755.6478,
2022-01-12 19:19:00,150367.0,0.0,15.29,40.48,755.6554,
2022-01-12 19:20:00,150368.0,0.0,15.25,40.59,755.6545,
2022-01-12 19:21:00,150369.0,0.0,15.23,40.56,755.6431,
2022-01-12 19:22:00,150370.0,0.0,15.27,40.46,755.6598,
2022-01-12 19:23:00,150371.0,0.0,15.3,40.42,755.6682,
2022-01-12 19:24:00,150372.0,0.0,15.27,40.49,755.6882,
2022-01-12 19:25:00,150373.0,0.0,15.25,40.61,755.7102,
2022-01-12 19:26:00,150374.0,0.0,15.23,40.71,755.7231,
2022-01-12 19:27:00,150375.0,0.0,15.21,40.83,755.7282,
2022-01-12 19:28:00,150376.0,0.0,15.18,40.95,755.7404,
2022-01-12 19:29:00,150377.0,0.0,15.17,41.05,755.763,
2022-01-12 19:30:00,150378.0,0.0,15.14,41.18,755.7676,
2022-01-12 19:31:00,150379.0,0.0,15.1,41.32,755.7742,
2022-01-12 19:32:00,150380.0,0.0,15.09,41.41,755.7795,
2022-01-12 19:33:00,150381.0,0.0,15.08,41.5,755.7841,
2022-01-12 19:34:00,150382.0,0.0,15.07,41.56,755.7966,
2022-01-12 19:35:00,150383.0,0.0,15.06,41.62,755.8066,
2022-01-12 19:36:00,150384.0,0.0,15.05,41.71,755.822,
2022-01-12 19:37:00,150385.0,0.0,15.03,41.76,755.8401,
2022-01-12 19:38:00,150386.0,0.0,15.01,41.84,755.8552,
2022-01-12 19:39:00,150387.0,0.0,14.98,41.99,755.874,
2022-01-12 19:40:00,150388.0,0.0,14.96,42.08,755.8854,
2022-01-12 19:41:00,150389.0,0.0,14.92,42.19,755.892,
2022-01-12 19:42:00,150390.0,0.0,14.89,42.28,755.8966,
2022-01-12 19:43:00,150391.0,0.0,14.89,42.34,755.9102,
2022-01-12 19:44:00,150392.0,0.0,14.86,42.44,755.9211,
2022-01-12 19:45:00,150393.0,0.0,14.85,42.43,755.9266,
2022-01-12 19:46:00,150394.0,0.0,14.84,42.46,755.9362,
2022-01-12 19:47:00,150395.0,0.0,14.84,42.5,755.9343,
2022-01-12 19:48:00,150396.0,0.0,14.82,42.59,755.9489,
2022-01-12 19:49:00,150397.0,0.0,14.82,42.69,755.9694,
2022-01-12 19:50:00,150398.0,0.0,14.79,42.69,755.9672,
2022-01-12 19:51:00,150399.0,0.0,14.76,42.8,755.9718,
2022-01-12 19:52:00,150400.0,0.0,14.73,42.91,755.9796,
2022-01-12 19:53:00,150401.0,0.0,14.67,43.07,755.9966,
2022-01-12 19:54:00,150402.0,0.0,14.62,43.23,756.0131,
2022-01-12 19:55:00,150403.0,0.0,14.61,43.22,756.0257,
2022-01-12 19:56:00,150404.0,0.0,14.62,43.26,756.0597,
2022-01-12 19:57:00,150405.0,0.0,14.58,43.42,756.0809,
2022-01-12 19:58:00,150406.0,0.0,14.56,43.45,756.0919,
2022-01-12 19:59:00,150407.0,0.0,14.56,43.39,756.1073,
2022-01-12 20:00:00,150408.0,0.0,14.57,43.4,756.126,
2022-01-12 20:01:00,150409.0,0.0,14.55,43.48,756.1343,
2022-01-12 20:02:00,150410.0,0.0,14.54,43.43,756.1456,
